GPA,Gender,breakfast,calories_chicken,calories_day,calories_scone,coffee,comfort_food,comfort_food_reasons,comfort_food_reasons_coded,cook,comfort_food_reasons_coded.1,diet_current,diet_current_coded,drink,eating_changes,eating_changes_coded,eating_changes_coded1,eating_out,employment,ethnic_food,exercise,father_education,father_profession,fav_cuisine,fav_cuisine_coded,fav_food,food_childhood,fries,fruit_day,grade_level,greek_food,healthy_feeling,healthy_meal,ideal_diet,ideal_diet_coded,income,indian_food,italian_food,life_rewarding,marital_status,meals_dinner_friend,mother_education,mother_profession,nutritional_check,on_off_campus,parents_cook,pay_meal_out,persian_food,self_perception_weight,soup,sports,thai_food,tortilla_calories,turkey_calories,type_sports,veggies_day,vitamins,waffle_calories,weight,cuisine_2.0,cuisine_3.0,cuisine_4.0,cuisine_5.0,cuisine_6.0
3.3,1.2453996981544782,-0.35514240260228896,0.250060744106353,-0.040953961770732246,2.0751403542534983,0.5742710457985438,"Fast food, pizza, subs","happiness, satisfaction",2.4157374296320184,2.160209088957072,2.265505933913685,"I eat 2 meals a day, lunch and dinner",0.31448545101657543,0.8721028496007164,Late night food,-0.7107578226244065,-0.6116071056118962,1.2696221085454769,-0.7933616570065591,0.21836009806485945,-0.8097092929396623,1.262696632298085,CFO,Mexican,-0.21853858507477641,1.434358658116194,"pizza, chicken fingers",-0.31063037209869804,-2.4182142772212933,-0.3330403077039373,-1.0940419374336379,-0.17706816572589043,"Rice, Meat, vegetable",3 smaller meals a day,-1.300904789868083,1.012984097342262,-1.4532263011080142,-1.2448246154994254,-1.0027949132485763,-0.9086260917288514,"Chicken, Pasta, Veal",0.4847803527451107,Teacher,-0.9597014726388807,-0.4730499167912662,-0.7098826411339049,-1.358921433176927,-1.2800064957812973,2.6014657447077276,-0.5248906591678238,-0.7895420339517225,-1.6326868128870202,1.0848610115671116,1.943599335996513,Soccer,-0.935930323536018,0.9762812094883317,0.9754899029916843,175,False,False,False,False,False
3.87,1.2453996981544782,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.8273675028442983,-1.7413380098407458,"chocolate, sweets, ice cream",Mostly boredom,-0.32443660579449984,0.2034979576553765,-0.36147218982667345,"Random. Not strict diet, changes during season",0.31448545101657543,0.8721028496007164,"Less money, less food :(",-0.7107578226244065,1.358776610921275,-1.3754239509242667,-0.7933616570065591,-0.6346090350009985,-0.8097092929396623,0.42757981199511874,European logistics director ,Indian,2.8739885622097963,0.3276004342611061,Pasta,-0.31063037209869804,-1.3308877137225104,1.4384506907212615,1.1116877751341805,0.9878539772075983,Green and colourful,"Mix of Mexican, Asian, and Italian foods.",1.5857182645729295,1.012984097342262,1.2479378273455435,0.4650993068898957,0.6125319444327643,0.9232813512728653,"Meat, wine, chocolate pudding",-1.2465780499159989,House wife,0.7064469173591759,-0.4730499167912662,1.979066757100583,1.5365077568307302,1.5518662824959095,-1.011681122941894,1.905158688831361,-0.7895420339517225,1.1630097845222611,-1.110002171665963,-0.3626786935626796,Tennis,-1.864432628631274,0.9762812094883317,-0.7001239618326084,195,False,True,False,False,False
3.7,1.2453996981544782,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.36907678856569864,-1.7413380098407458,"burgers, chips, cookies","sadness, depression ",0.22359820129080385,2.160209088957072,0.1639234349213983,balanced ,-0.9958705948858222,-1.1466537466972384,got worse ,-0.7107578226244065,-0.6116071056118962,-1.3754239509242667,-0.7933616570065591,-0.6346090350009985,-0.8097092929396623,0.42757981199511874,accountant ,italian ,-0.7339597762888718,-0.7791577895939819,pasta,3.2192602199319587,-0.24356115022372757,-1.2187858069165365,0.37644453761157437,-1.3419903086593792,"pasta. veg, water ","fruit, veg and protien ",-0.8198009474612477,1.012984097342262,1.2479378273455435,0.4650993068898957,-0.03359879863977191,-0.9086260917288514,"pasta, pizza ",0.4847803527451107,Underwiriter ,-0.12662727763985243,-0.4730499167912662,1.979066757100583,1.5365077568307302,-0.5720383012119957,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,0.46408563516994084,-0.03751220713161973,1.943599335996513,tennis soccer gym,-0.935930323536018,-1.0242950394631678,0.9754899029916843,185,True,False,False,False,False
3.7,1.2453996981544782,2.815771906346717,0.250060744106353,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"Chilli, soup, pot pie",Stress and boredom ,-0.8724714128798036,1.1818535233062242,-0.8868678145747452,2 meals a day. Rarely eat snacks. Fairly balanced diet. ,-0.9958705948858222,-1.1466537466972384,Drink coffee all the time. ,-0.7107578226244065,0.9646998676146409,-0.4937419311010189,-0.7933616570065591,1.0713292311307174,2.257371362134816,0.42757981199511874,Commercial Real Estate,Asian ,0.8123037973534143,-0.7791577895939819,Chicken Nuggets,-0.31063037209869804,-1.3308877137225104,0.552705191508662,-1.0940419374336379,-0.56537554670372,"Protein, vegetables, grains ",3 healthy meals a day. No caffiene. ,-1.300904789868083,-0.3708739591362376,0.5726467952321541,0.4650993068898957,-0.03359879863977191,-0.9086260917288514,"Pizza, Pasta, Poutine",-1.2465780499159989,Beautician ,-0.9597014726388807,-0.4730499167912662,0.6345920579833392,-0.3937783698410413,-0.5720383012119957,-0.10839440602948874,-0.5248906591678238,-0.7895420339517225,0.46408563516994084,-0.03751220713161973,0.8893008081980249,Gaelic Football,-0.007428018440762054,-1.0242950394631678,0.9754899029916843,185,False,False,False,False,False
3.9,-0.8029550685469662,-0.35514240260228896,1.0917584751864888,-1.7473690355512428,-0.36907678856569864,0.5742710457985438,"Soup, pasta, brownies, cake","A long day, not feeling well, winter ",1.8677026225467148,-1.753213173646319,1.7401103091656136,I eat a lot of chicken and try to cook my own meals as much as possible using a lot of rice and vegetables.,-0.9958705948858222,0.8721028496007164,"I watch the amount of ""snacks"" I eat more than I did in high school.",-0.7107578226244065,-1.0056838489185305,1.2696221085454769,1.11375771079767,0.21836009806485945,-0.8097092929396623,-0.4075370083078475,Manager at Pepsi,Chinese,0.8123037973534143,-0.7791577895939819,Spaghetti ,-0.31063037209869804,-0.24356115022372757,0.552705191508662,1.1116877751341805,-0.17706816572589043,A healthy meal is a lean meat with mostly vegetables and a starch like brown rice or quinoa.,I would like to be a person to eat a larger vegetable based diet with little to no processed products in my diet especially sugar and salt.,-0.8198009474612477,-0.3708739591362376,-0.10264423688123528,0.4650993068898957,-1.0027949132485763,0.9232813512728653,"Pasta, chicken and rice, and soup",-1.2465780499159989,Unemployed,-0.9597014726388807,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,0.13592989335730604,0.7948923108829167,1.905158688831361,1.2665570127975554,0.46408563516994084,-0.03751220713161973,-0.3626786935626796,none,-0.007428018440762054,0.9762812094883317,0.9754899029916843,105,False,False,False,False,False
2.8,-0.8029550685469662,2.815771906346717,1.0917584751864888,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"chocolate, ice cream/milkshake, cookies",boredom,-0.32443660579449984,0.2034979576553765,-0.36147218982667345,"vegetarian, eat breakfast some days before class, can eat a lot of junk food so I refrain from allowing myself to buy any",-0.9958705948858222,-1.1466537466972384,"none, I have dormed since high school",1.9413236050786025,-0.21753036230526196,-0.4937419311010189,1.11375771079767,-1.4875781680668565,-0.8097092929396623,0.42757981199511874,VP of ,don't have one,-1.2493809675029672,1.434358658116194,"Chicken parm, beef stroganof, tacos",-0.31063037209869804,-0.24356115022372757,-1.2187858069165365,-0.3587986999110318,0.9878539772075983,"good portions, lots of color, targets main food groups","healthy, colorful, tasty, room for desserts",-0.8198009474612477,1.012984097342262,-0.10264423688123528,-2.9547485378887464,-0.03359879863977191,-0.9086260917288514,PastaTake out,-0.38089884858544404,Medical biller,0.7064469173591759,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,0.13592989335730604,-0.10839440602948874,-0.5248906591678238,-0.7895420339517225,-0.23483851418237953,1.0848610115671116,0.8893008081980249,Ice hockey,-0.935930323536018,0.9762812094883317,-1.265391289725141,125,False,False,False,False,False
3.7,1.2453996981544782,-0.35514240260228896,0.250060744106353,-1.7473690355512428,-0.36907678856569864,-1.7413380098407458,"Chips, ice cream, microwaveable foods ","Boredom, lazyniss ",-0.32443660579449984,0.2034979576553765,-0.36147218982667345,"Most healthy diet, but since I'm an athlete have room for some bad foods to burn off quickly ",-0.9958705948858222,-1.1466537466972384,Tend to eat more fried foods ,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,-0.7933616570065591,-1.4875781680668565,-0.8097092929396623,0.42757981199511874,Beverage and Food Sales,Italian food ,-0.7339597762888718,-0.7791577895939819,"Chicken Parm, Pizza ",-0.31063037209869804,-1.3308877137225104,-0.3330403077039373,-1.8292851749562442,1.3761613581854277,"A rice, a vegetable, a piece of meat ","Very healthy diet, and to cook at home with organic foods. ",0.6235105797592586,0.3210550691030122,-1.4532263011080142,0.4650993068898957,1.2586626875053004,0.9232813512728653,Chicken parm ,-1.2465780499159989,Doctors Billing Assiant ,-0.9597014726388807,-0.4730499167912662,-0.7098826411339049,0.5713646934948444,-1.2800064957812973,-1.011681122941894,1.905158688831361,-0.7895420339517225,-0.9337626635346998,1.0848610115671116,1.943599335996513,Hockey,-0.935930323536018,0.9762812094883317,0.9754899029916843,160,False,False,False,False,False
3,1.2453996981544782,-0.35514240260228896,0.250060744106353,1.6654611120097782,2.0751403542534983,0.5742710457985438,"Chicken fingers, pizza ",Boredom ,-0.32443660579449984,1.1818535233062242,-0.36147218982667345,Very healthy. Good balance of proteins and vegetables ,-0.9958705948858222,0.8721028496007164,A lot healthier ,0.615282891227098,0.17654638100137232,-0.4937419311010189,1.11375771079767,-0.6346090350009985,-0.8097092929396623,1.262696632298085,Dentist ,Mexican ,-0.21853858507477641,-0.7791577895939819,Steak,-0.31063037209869804,0.8437654132750553,-1.2187858069165365,-0.3587986999110318,1.3761613581854277,"Salad, vegetable, carb, protein ",My current diet,1.104614422166094,1.012984097342262,-0.10264423688123528,-1.2448246154994254,1.2586626875053004,0.9232813512728653,"Steak, lobster, chicken ",1.3504595540756654,Dentist ,0.7064469173591759,-0.4730499167912662,-0.7098826411339049,2.501650820166616,-0.5720383012119957,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,-0.23483851418237953,1.0848610115671116,-0.3626786935626796,Lacrosse ,0.921074286654494,-1.0242950394631678,0.9754899029916843,175,False,False,False,False,False
3.2,1.2453996981544782,-0.35514240260228896,0.250060744106353,-1.7473690355512428,-0.36907678856569864,0.5742710457985438,"cookies, hot chocolate, beef jerky","survival, bored",-0.32443660579449984,-0.7748576079954712,-0.36147218982667345,Whats necessary for survival.  ,0.31448545101657543,-1.1466537466972384,Too much beef jerky,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,-0.7933616570065591,-1.4875781680668565,0.7238310345975769,0.42757981199511874,Electrical Engineer,Italian/German,-0.7339597762888718,-0.7791577895939819,"Deer Steak, Buttered Pasta, Garlic Pasta",-0.31063037209869804,-1.3308877137225104,0.552705191508662,-1.8292851749562442,-0.56537554670372,"Protein, vegetable and grains",Steak and Burgers,1.5857182645729295,0.3210550691030122,-1.4532263011080142,0.4650993068898957,-0.6797295417123081,-0.9086260917288514,"Garlic noodles and steak, Parmesan chicken and pasta, Tacos and pasta",0.4847803527451107,Air Traffic Controller,1.5395211123582042,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,-0.5720383012119957,-0.10839440602948874,-0.5248906591678238,1.2665570127975554,-1.6326868128870202,-0.03751220713161973,-0.3626786935626796,none,-1.864432628631274,-1.0242950394631678,0.9754899029916843,180,True,False,False,False,False
3.5,1.2453996981544782,-0.35514240260228896,-2.3898094124631637,-1.7473690355512428,-0.36907678856569864,0.5742710457985438,"Tomato soup, pizza, Fritos, Meatball sub, Dr. Pepper","Boredom, anger, drunkeness",-0.32443660579449984,0.2034979576553765,-0.36147218982667345,anything and everything,0.31448545101657543,0.8721028496007164,Eating less vegetables because they are less available to me. ,-0.7107578226244065,-0.6116071056118962,2.1513041283687246,1.11375771079767,1.0713292311307174,0.7238310345975769,1.262696632298085,Radio Telecommunications Manager,Indian food - samosas are amazing,2.8739885622097963,-0.7791577895939819,"Crab legs, Mushroom soup, homemade rolls",-0.31063037209869804,0.8437654132750553,0.552705191508662,-0.3587986999110318,1.3761613581854277,"Grilled chicken, mac and cheese, broccoli, apple, milk","Heavy in protein, fruits, and vegetables. ",1.5857182645729295,0.3210550691030122,1.2479378273455435,0.4650993068898957,1.5817280590415685,-0.9086260917288514,"Tomato soup, Steak, crab",1.3504595540756654,Strategic Planning and Programs Manager,-0.9597014726388807,-0.4730499167912662,-0.7098826411339049,0.5713646934948444,1.5518662824959095,-1.011681122941894,-0.5248906591678238,1.2665570127975554,1.1630097845222611,-1.8333093570495897,-0.3626786935626796,none,-0.007428018440762054,-1.0242950394631678,-1.265391289725141,167,False,False,False,False,False
4,-0.8029550685469662,-0.35514240260228896,1.0917584751864888,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"cookies, mac-n-cheese, brownies, french fries, ","stress, boredom, cold weather",-0.8724714128798036,0.2034979576553765,-0.8868678145747452,I eat some vegetables almost everyday and fruit a couple of times a week. I eat meat a few times a week. I dont eat fast food and try to limit fried food.,-0.9958705948858222,-1.1466537466972384,I drink way more coffee and I dont eat at home as often.,-0.7107578226244065,0.9646998676146409,0.387940088722229,-0.7933616570065591,0.21836009806485945,0.7238310345975769,-1.2426538286108137,Business Owner,mexican,-0.21853858507477641,0.3276004342611061,"french fries, waffles, chocolate",-0.31063037209869804,-1.3308877137225104,1.4384506907212615,-1.0940419374336379,0.5995465962297687,"whole grain carbs, vegetables, a small amount of protein",I would eat enough fruits and vegetables everyday. I would have home cooked food at least 5 days a week. I wouldnt like sugar so much.,-0.8198009474612477,0.3210550691030122,-0.10264423688123528,-1.2448246154994254,0.9355973159690324,0.9232813512728653,"pasta, chicken with potatoes, pizza ",1.3504595540756654,teacher,0.7064469173591759,2.483512063154147,1.979066757100583,-0.3937783698410413,-0.5720383012119957,-0.10839440602948874,1.905158688831361,-0.7895420339517225,-0.23483851418237953,-0.03751220713161973,-0.3626786935626796,snowboarding,0.921074286654494,-1.0242950394631678,0.9754899029916843,115,False,False,False,False,False
4,1.2453996981544782,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"chips and dip, pepsi, ","stres, boredom, and nighttime",-0.8724714128798036,-0.7748576079954712,-0.8868678145747452,"Diet consists of 3000-4000 calories a day well rounded from meats, vegetables, and fruit.",0.31448545101657543,0.8721028496007164,none,1.9413236050786025,-0.21753036230526196,-0.4937419311010189,1.11375771079767,1.0713292311307174,0.7238310345975769,0.42757981199511874,deceased,italian,-0.7339597762888718,-0.7791577895939819,chicken and biscuits,-0.31063037209869804,0.8437654132750553,-0.3330403077039373,1.1116877751341805,-0.17706816572589043,"4-6 ounces chicken or fish, side of potatoes, and green beans","diet of 1500-2000 calories of white meat, vegetables, and fruit that are all fresh and not processed",-1.300904789868083,-0.3708739591362376,0.5726467952321541,0.4650993068898957,-0.6797295417123081,-0.9086260917288514,"Chicken, Steak, Pasta",-1.2465780499159989,management,0.7064469173591759,3.961793053126853,-0.7098826411339049,-0.3937783698410413,0.13592989335730604,0.7948923108829167,1.905158688831361,1.2665570127975554,0.46408563516994084,-0.03751220713161973,0.8893008081980249,none organized,0.921074286654494,-1.0242950394631678,0.9754899029916843,205,False,False,False,False,False
3.4,1.2453996981544782,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.8273675028442983,0.5742710457985438,"Grandma's Chinese, Peruvian food from back home, and sushi",Hunger and Boredom ,0.7716330083761076,2.160209088957072,0.68931905966947,"Not that balanced, but I try not to eat fatty or fried foods.",0.31448545101657543,0.8721028496007164,I eat more junk food now.,-0.7107578226244065,-0.6116071056118962,0.387940088722229,-0.7933616570065591,1.0713292311307174,-0.8097092929396623,1.262696632298085,Lawyer,Spanish,-0.21853858507477641,-0.7791577895939819,"Spaghetti, Chicken, Won Tons",-0.31063037209869804,-0.24356115022372757,1.4384506907212615,1.1116877751341805,-0.17706816572589043,Plenty of greens and lean proteins,"Plenty of protein, carbs from vegetables and fruits, and healthy fats.",1.5857182645729295,0.3210550691030122,1.2479378273455435,0.4650993068898957,0.9355973159690324,-0.9086260917288514,"Pasta,Sushi,Steak",1.3504595540756654,Lawyer,0.7064469173591759,-0.4730499167912662,1.979066757100583,0.5713646934948444,1.5518662824959095,0.7948923108829167,-0.5248906591678238,-0.7895420339517225,1.1630097845222611,-1.8333093570495897,-1.3840303923674648,Soccer,0.921074286654494,-1.0242950394631678,-1.265391289725141,135,False,False,False,False,False
2.8,-0.8029550685469662,-0.35514240260228896,1.0917584751864888,-0.040953961770732246,-0.36907678856569864,-1.7413380098407458,"Ice cream, cookies,  Chinese food, and chicken nuggets ","boredom, sadness, and if it has a good taste. ",-0.32443660579449984,1.1818535233062242,-0.36147218982667345,I eat a a lot of carbs from pizza and pasta. I also eat a lot of cookies. ,0.31448545101657543,-1.1466537466972384,I eat more junk food,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,1.11375771079767,0.21836009806485945,2.257371362134816,0.42757981199511874,landscaping ,Italian ,-0.7339597762888718,-0.7791577895939819,"Chicken Nuggets, Mac and Cheese, and pasta",-0.31063037209869804,-1.3308877137225104,-1.2187858069165365,1.1116877751341805,0.5995465962297687,A balance of vegetables and cooked lean meat.,my ideal diet would be more fruits and vegetables. Also less desserts. ,-0.8198009474612477,-1.0628029873754874,-0.7779352689946247,0.4650993068898957,-0.6797295417123081,-0.9086260917288514,"Chicken Parmesan, pasta,  ",0.4847803527451107,unemployed,0.7064469173591759,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,-0.5720383012119957,-0.10839440602948874,-0.5248906591678238,1.2665570127975554,-1.6326868128870202,1.0848610115671116,-0.3626786935626796,none,-0.935930323536018,-1.0242950394631678,-0.7001239618326084,128,True,False,False,False,False
3.65,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"french fries, chips, ice cream","boredom, stressed, sad",-0.32443660579449984,1.1818535233062242,-0.36147218982667345,egan dining,0.31448545101657543,-1.1466537466972384,poor,-0.7107578226244065,-0.6116071056118962,0.387940088722229,1.11375771079767,-1.4875781680668565,-0.8097092929396623,0.42757981199511874,Vice President of a company,French,-0.7339597762888718,1.434358658116194,"hamburgers, chicken nuggets ",-0.31063037209869804,0.8437654132750553,-1.2187858069165365,-0.3587986999110318,-1.7302976896372086,a lot of greens,healthy and protien,1.5857182645729295,1.012984097342262,-1.4532263011080142,0.4650993068898957,-0.6797295417123081,-0.9086260917288514,"pasta, lasagna, chicken ",0.4847803527451107,stylist,0.7064469173591759,-0.4730499167912662,4.668016155335071,0.5713646934948444,-1.2800064957812973,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,-0.23483851418237953,-0.03751220713161973,-1.3840303923674648,softball,-0.007428018440762054,-1.0242950394631678,0.9754899029916843,150,False,False,False,False,False
3,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-1.7473690355512428,-0.36907678856569864,0.5742710457985438,"mac n cheese, peanut butter and banana sandwich, omelet",Boredom usually,-0.32443660579449984,-1.753213173646319,-0.36147218982667345,"A lot of rice and veggies, eggs for breakfast, chicken is usually the only kind of meat I eat.",1.624841496918973,-1.1466537466972384,My diet is more limited just because of what I have time to make,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,1.11375771079767,-1.4875781680668565,-0.8097092929396623,0.42757981199511874,Owns his own promotional company ,American or Italian,1.3277249885675098,-0.7791577895939819,"chicken, pasta, stir fry",-0.31063037209869804,0.8437654132750553,0.552705191508662,-0.3587986999110318,-1.3419903086593792,"Some kind of protein, a vegetable, and a grain",Pretty much what I eat now,1.104614422166094,-0.3708739591362376,-1.4532263011080142,0.4650993068898957,-0.6797295417123081,0.9232813512728653,"Some kind of pasta, a chicken dish, some kind of salad",0.4847803527451107,Works in retail,-0.9597014726388807,1.0052310731814402,-0.7098826411339049,-0.3937783698410413,-0.5720383012119957,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,-0.9337626635346998,-0.03751220713161973,0.8893008081980249,Lacrosse,0.921074286654494,0.9762812094883317,-1.265391289725141,150,False,False,False,False,False
3.7,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-0.040953961770732246,-0.36907678856569864,0.5742710457985438,"pizza, doughnuts, mcdonalds ",boredom,-0.32443660579449984,0.2034979576553765,-0.36147218982667345,"I eat out more often then not. I try to make sure when I eat out it isn't fast food, but instead something healthy like Panera. ",0.31448545101657543,0.8721028496007164,I do not snack as often at school. I find that I'm always busy so sometimes I don't have a lot of time to eat. ,-0.7107578226244065,1.358776610921275,1.2696221085454769,-0.7933616570065591,0.21836009806485945,-0.8097092929396623,1.262696632298085,Optometrist ,Italian or Chinese ,-0.7339597762888718,1.434358658116194,"pizza, pasta, grilled cheese ",-0.31063037209869804,0.8437654132750553,-0.3330403077039373,-0.3587986999110318,0.5995465962297687,"a meal with a meat, vegetable, grain, and fruit ",I wish I had the time and energy to cook more at home on my own. ,0.6235105797592586,1.012984097342262,-0.7779352689946247,0.4650993068898957,0.6125319444327643,-0.9086260917288514,"spaghetti or pasta, shrimp fried rice, chicken ",-1.2465780499159989,Homemaker ,-0.12662727763985243,-0.4730499167912662,0.6345920579833392,-0.3937783698410413,-1.2800064957812973,0.7948923108829167,1.905158688831361,-0.7895420339517225,-0.9337626635346998,1.0848610115671116,-0.3626786935626796,Softball ,0.921074286654494,0.9762812094883317,-0.7001239618326084,150,False,False,False,False,False
3.4,-0.8029550685469662,-0.35514240260228896,1.0917584751864888,1.6654611120097782,-0.36907678856569864,0.5742710457985438,"chocolate, chips, candy",Stress,-0.8724714128798036,-0.7748576079954712,-0.8868678145747452,"I do not get to eat as well as I did.  I wish I ate better, but in college it is hard because of money.",0.31448545101657543,0.8721028496007164,I do not eat as many home cooked meals.,-0.7107578226244065,-0.6116071056118962,-0.4937419311010189,-0.7933616570065591,0.21836009806485945,2.257371362134816,-1.2426538286108137,Construction ,Italian,-0.7339597762888718,-0.7791577895939819,Pasta,-0.31063037209869804,-1.3308877137225104,1.4384506907212615,1.1116877751341805,-0.56537554670372,"A protein, starch, veg, and a healthier dessert. ",I would like to get all of the food groups in each day.  ,-0.8198009474612477,1.012984097342262,-0.10264423688123528,0.4650993068898957,-1.0027949132485763,0.9232813512728653,"Pasta, Pizza, Chicken ",-0.38089884858544404,Head of Human Resouces,0.7064469173591759,-0.4730499167912662,-0.7098826411339049,0.5713646934948444,0.13592989335730604,0.7948923108829167,-0.5248906591678238,-0.7895420339517225,1.1630097845222611,-0.03751220713161973,-0.3626786935626796,Dancing,-0.007428018440762054,0.9762812094883317,0.9754899029916843,170,False,False,False,False,True
3.89,-0.8029550685469662,-0.35514240260228896,0.250060744106353,-0.040953961770732246,2.0751403542534983,0.5742710457985438,"chocolate, popcorn, ice cream","boredom, stress",-0.32443660579449984,0.2034979576553765,-0.36147218982667345,I eat three meals per day usually. I eat a lot of sandwiches and fruit.,-0.9958705948858222,-1.1466537466972384,I have eaten bigger meals.,-0.7107578226244065,-1.0056838489185305,-0.4937419311010189,1.11375771079767,0.21836009806485945,0.7238310345975769,0.42757981199511874,Biohemical Waste Elimination,italian,-0.7339597762888718,-0.7791577895939819,chicken parmesan,-0.31063037209869804,-0.24356115022372757,1.4384506907212615,-0.3587986999110318,0.21123921525193912,a lean protein plus the addition of 2-3 fruits and vegetables,My ideal diet would be eating multiple fruits and vegetables at each meal. Also I would only eat lean protein if possible.,-0.8198009474612477,0.3210550691030122,-0.10264423688123528,0.4650993068898957,0.9355973159690324,0.9232813512728653,"Chicken Parmesan, Orange Chicken, Tacos",0.4847803527451107,Accountant,0.7064469173591759,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,0.13592989335730604,0.7948923108829167,-0.5248906591678238,-0.7895420339517225,-0.9337626635346998,1.0848610115671116,0.8893008081980249,Lacrosse,-0.935930323536018,0.9762812094883317,0.9754899029916843,150,False,False,False,False,False
3,1.2453996981544782,-0.35514240260228896,1.0917584751864888,-0.040953961770732246,2.0751403542534983,0.5742710457985438,CandyPopChocolate Chipotle Moe's ,No reasons ,3.5118070438026256,2.160209088957072,3.3162971834098287,Unhealthy foods from the cafe ,0.31448545101657543,0.8721028496007164,I eat more ,-0.7107578226244065,-1.0056838489185305,2.1513041283687246,1.11375771079767,-0.6346090350009985,-0.8097092929396623,1.262696632298085,Corporate Manager ,Mexican ,-0.21853858507477641,-0.7791577895939819,Chicken and steak ,-0.31063037209869804,0.8437654132750553,1.4384506907212615,-1.8292851749562442,-0.9536829276815496,Chicken breast with veggies ,"Red and white meats, potatoes, green beans ",-0.8198009474612477,1.012984097342262,-0.10264423688123528,-1.2448246154994254,-0.03359879863977191,0.9232813512728653,"Steak and potatoes, burgers and fries, bacon and eggs ",-1.2465780499159989,Marketing Analyst,-1.7927756676379092,1.0052310731814402,1.979066757100583,-0.3937783698410413,-1.2800064957812973,-1.9149678398542995,-0.5248906591678238,-0.7895420339517225,-0.23483851418237953,1.0848610115671116,0.8893008081980249,Hockey,-0.935930323536018,0.9762812094883317,0.9754899029916843,175,False,False,False,False,False
3.4,1.2453996981544782,-0.35514240260228896,-1.1272628158429598,-0.040953961770732246,-0.8273675028442983,-1.7413380098407458,"Pizza, Ice cream, fries, cereal, cookies  ",Usually if I'm sad or depressed. ,0.22359820129080385,0.2034979576553765,0.1639234349213983,"I will eat a full bleakest every morning consisting of eggs, potatoes, and a type of meat with juice. I will have a sandwich or something light for lunch. For dinner I will have meat and vegetables of some sort.  ",1.624841496918973,0.8721028496007164,I eat pretty much the same as I use too. I do have more sweets now though. ,-0.7107578226244065,1.7528533542279094,-0.4937419311010189,1.11375771079767,0.21836009806485945,-0.8097092929396623,0.42757981199511874,Small business owner ,Italian ,-0.7339597762888718,-0.7791577895939819,"pizza, ice cream. pop tarts ",-0.31063037209869804,-1.3308877137225104,-1.2187858069165365,1.1116877751341805,1.7644687391632574,A meal with all of the food groups. ,Idealy I would have basically the same breakfast as I do now just with more fruits. For lunch I would have more vegetables and fruits. For dinner I would have the same.   ,-0.8198009474612477,1.012984097342262,-0.10264423688123528,0.4650993068898957,0.9355973159690324,-0.9086260917288514,"Pizza, Japanize Hibachi, Moes   ",0.4847803527451107,Middle school teacher,-0.12662727763985243,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,0.13592989335730604,-1.011681122941894,-0.5248906591678238,-0.7895420339517225,-0.23483851418237953,-0.03751220713161973,-0.3626786935626796,wrestling ,-0.007428018440762054,0.9762812094883317,-1.265391289725141,140,False,False,False,False,False
2.9,-0.8029550685469662,-0.35514240260228896,1.0917584751864888,1.6654611120097782,2.0751403542534983,0.5742710457985438,"Ice cream, chocolate, twizzlers ",Tired ,1.3196678154614112,-0.7748576079954712,1.2147146844175418,I eat food ,2.935197542821371,-1.1466537466972384,I do not make my own food very much,-0.7107578226244065,-0.6116071056118962,1.2696221085454769,-0.7933616570065591,0.21836009806485945,-0.8097092929396623,-1.2426538286108137,Welder,Italian ,-0.7339597762888718,-0.7791577895939819,Mac cheese ,-0.31063037209869804,0.8437654132750553,-0.3330403077039373,1.1116877751341805,0.21123921525193912,a salad with chicken and 2 tablespoons of salad dressing ,I to eat enough food to sustain me throughout the entire day ,-0.33869710505441225,-1.0628029873754874,-0.10264423688123528,0.4650993068898957,-0.35666417017604,-0.9086260917288514,"Chicken, Pasta, Salad",-0.38089884858544404,Art teacher ,0.7064469173591759,-0.4730499167912662,-0.7098826411339049,-0.3937783698410413,-0.5720383012119957,2.6014657447077276,-0.5248906591678238,1.2665570127975554,0.46408563516994084,-0.03751220713161973,0.8893008081980249,none,0.921074286654494,-1.0242950394631678,0.9754899029916843,120,False,False,False,False,False
